고피자 신촌1호점,3.7,15,서울 서대문구 신촌로 139-1 (우)03780,지번대현동 104-58,"['#안심식당', '#1인피자', '#데이트코스', '#혼밥', '#카카오페이', '#제로페이']",0,0,0,0,0
김덕후의차돌조 신촌점,3.7,10,서울 서대문구 연세로5가길 20 1층 (우)03789,지번창천동 57-55,"['#데이트코스', '#점심식사', '#점심특선', '#친목모임', '#한우무한리필', '#회식장소', '#카카오페이', '#제로페이']",0,0,0,0,0
연남닭발,4.0,17,서울 서대문구 연희로 34 (우)03784,지번창천동 444-1,"['#안심식당', '#제로페이']",0,0,0,0,0
이찌방이야기,3.6,5,서울 서대문구 연세로7길 18 1층 (우)03788,지번창천동 52-59,['etc'],0,0,0,0,0
타이완소야 진진 신촌본점,4.6,27,서울 서대문구 연세로7길 27 (우)03789,지번창천동 57-5,"['#혼밥', '#제로페이']",0,0,0,0,0
포티드,4.0,50,서울 서대문구 명물길 36-3 1층 (우)03777,지번창천동 5-58,"['#감성카페', '#데이트코스', '#디저트카페', '#분위기좋은', '#소개팅', '#이색카페', '#제로페이']",0,0,0,0,0
라임,4.1,34,서울 서대문구 연세로4길 41 2층 (우)03777,지번창천동 13-4,"['#데이트코스', '#소개팅', '#혼밥', '#제로페이']",0,0,0,0,0
마라탕 이대6호점,3.9,24,서울 서대문구 신촌역로 23 2층 (우)03777,지번대현동 110-5,"['#혼밥', '#제로페이']",0,0,0,0,0
돈까스대왕전,3.2,31,서울 서대문구 신촌로 155 해암빌딩 1층 (우)03766,지번대현동 101-17,['#혼밥'],0,0,0,0,0
하나,4.1,21,서울 서대문구 연세로7안길 46 1층 (우)03787,지번창천동 53-88,"['#데이트코스', '#카카오페이', '#제로페이']",0,0,0,0,0
히우카우,3.7,25,서울 서대문구 연세로4길 61 1층 (우)03777,지번창천동 5-32,"['#혼밥', '#제로페이']",0,0,0,0,0
주막,3.8,12,서울 서대문구 신촌로 17 동우빌딩 1층 (우)03785,지번창천동 503-13,"['#혼밥', '#제로페이']",0,0,0,0,0
더도이축산직영점 신촌본점,4.5,23,서울 서대문구 연세로7길 24 1층 (우)03788,지번창천동 52-67,"['#정육식당', '#회식장소', '#제로페이']",0,0,0,0,0
아마,4.4,58,서울 서대문구 연세로7길 24 2층 (우)03788,지번창천동 52-67,"['#데이트코스', '#이국적인', '#제로페이']",0,0,0,0,0
공릉닭한마리,3.5,30,서울 서대문구 연세로2길 77 (우)03778,지번대현동 104-69,"['#안심식당', '#제로페이']",0,0,0,0,0
뉴욕비앤씨 신촌점,3.8,19,서울 서대문구 연세로12길 39 (우)03776,지번창천동 2-77,"['#비건푸드', '#수제맥주', '#이국적인', '#제로페이']",0,0,0,0,0
아웃닭 이대점,4.2,24,서울 서대문구 이화여대5길 16 (우)03766,지번대현동 56-141,['etc'],0,0,0,0,0
