모모키친,3.4,19,서울 마포구 동교로34길 3 1층 (우)03982,지번연남동 260-31,"['#데이트코스', '#분위기좋은', '#심야주점']",0,0,0,0,0
감칠,3,60,서울 마포구 동교로46길 27 2층 (우)03982,지번연남동 385-3,"['#데이트코스', '#제로페이']",0,0,0,0,0
유니드마이요거트,3.3,30,서울 마포구 성미산로29길 44 1층 (우)03980,지번연남동 241-59,"['#애견동반식당', '#앤틱한', '#요거트카페']",0,0,0,0,0
시실리,2.7,22,서울 마포구 성미산로 198 (우)03982,지번연남동 227-15,"['#노포', '#레트로풍', '#해물포차', '#제로페이']",0,0,0,0,0
옥타,4,32,서울 마포구 성미산로26길 42 (우)03984,지번연남동 257-16,"['#데이트코스', '#심야식당']",0,0,0,0,0
알척,4.1,33,서울 마포구 성미산로26길 43 1층 (우)03984,지번연남동 257-8,"['#데이트코스', '#소개팅', '#카카오페이', '#제로페이']",0,0,0,0,0
티앤제인,3.9,7,서울 마포구 성미산로 165-6 (우)03980,지번연남동 223-111,"['#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#캐주얼한분위기', '#피맥', '#제로페이']",0,0,0,0,0
연남화로굼,4.2,10,서울 마포구 성미산로 195 1층 (우)03981,지번연남동 226-29,"['#데이트코스', '#분위기좋은', '#소개팅', '#혼밥', '#혼술', '#제로페이']",0,0,0,0,0
소주방,3.8,5,서울 마포구 동교로 266-12 1층 (우)03982,지번연남동 387-6,"['#데이트코스', '#분위기좋은', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
윤씨그릴방,3.6,37,서울 마포구 성미산로 184 (우)03982,지번연남동 228-8,['#데이트코스'],0,0,0,0,0
쨈지달,4.5,72,서울 마포구 동교로38안길 23 (우)03982,지번연남동 390-57,"['#비스트로', '#칵테일바', '#혼술', '#제로페이']",0,0,0,0,0
카페꼼마 연남점,4.1,29,서울 마포구 성미산로29길 17-8 1층 (우)03979,지번연남동 245-70,"['#베이커리카페', '#북카페', '#분위기좋은', '#야외테라스']",0,0,0,0,0
566라멘,3.7,41,서울 마포구 연남로3길 33 1층 (우)03990,지번연남동 566,"['#혼밥', '#카카오페이']",0,0,0,0,0
올바른김밥,4.1,37,서울 마포구 성미산로 200 (우)03982,지번연남동 227-38,"['#점심식사', '#혼밥']",0,0,0,0,0
이와나시,3.9,12,서울 마포구 성미산로 190-8 2층 (우)03982,지번연남동 387-7,"['#데이트코스', '#정갈한느낌', '#제로페이']",0,0,0,0,0
별양꾼,2.3,23,서울 마포구 동교로 241 (우)03984,지번연남동 258-16,['#제로페이'],0,0,0,0,0
최사장네닭,3.4,18,서울 마포구 연남로 4-1 (우)03989,지번연남동 373-17,['etc'],0,0,0,0,0
야미케이크,3.5,11,서울 마포구 월드컵북로16길 53 가동 1층 (우)03974,지번연남동 487-255,"['#레터링케이크', '#케이크주문제작']",0,0,0,0,0
스트로베리32,4.7,11,서울 마포구 연남로5길 6-6 1층 (우)03988,지번연남동 509-19,['#제로페이'],0,0,0,0,0
봄띠,4,23,서울 마포구 동교로38길 30 3층 (우)03982,지번연남동 382-27,['etc'],0,0,0,0,0
코발트무드,3.9,17,서울 마포구 동교로38길 42 (우)03982,지번연남동 382-19,"['#감성카페', '#데이트코스', '#빈티지분위기', '#앤틱한']",0,0,0,0,0
에스프레소부티크,4.2,23,서울 마포구 연남로3길 7 2층 (우)03990,지번연남동 566-60,"['#데이트코스', '#분위기좋은', '#핸드드립전문점', '#제로페이']",0,0,0,0,0
줜막걸리아노,None,53,서울 마포구 동교로 248-2 2층 (우)03982,지번연남동 228-47,"['#민속주점', '#회식장소']",0,0,0,0,0
등불서양주점,2.2,17,서울 마포구 성미산로 190-11 (우)03982,지번연남동 227-31,['etc'],0,0,0,0,0
비스트로가마,4.7,44,서울 마포구 동교로38안길 10 1층 (우)03982,지번연남동 390-68,"['#비스트로', '#소개팅', '#제로페이']",0,0,0,0,0
이노시시,3.2,23,서울 마포구 성미산로 197 1층 (우)03981,지번연남동 226-16,"['#혼술', '#제로페이']",0,0,0,0,0
아뜨뜨,3.9,30,서울 마포구 동교로38길 42-5 세모하우스 지하 1층 (우)03982,지번연남동 382-22,"['#솥밥', '#솥밥맛집', '#연남동맛집', '#연남동밥집', '#연남동핫플', '#제로페이']",0,0,0,0,0
해피치즈스마일 연남점,3.9,57,서울 마포구 동교로 244-1 2층 (우)03982,지번연남동 228-59,"['#데이트코스', '#카카오페이', '#제로페이']",0,0,0,0,0
욜로양꼬치 홍대점,3.5,4,서울 마포구 동교로 248 1층 (우)03982,지번연남동 228-57,['etc'],0,0,0,0,0
