address,name,r_n_address,rate,rate_num,고기,한식,중식,양식,일식,카페,가족식사,친구랑,술자리,밥약,데이트,디저트,혼밥,분위기 있는,가성비,깨끗한,소개팅,뒷풀이,Column2,Column3,Column4,예약가능여부,tags,참고사항
서울 마포구 성미산로 170 1층 (우)03983,에뚜왈 연남점,연남동 239-39,4.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 성미산로 122 1층 (우)03988,모이정,연남동 504-32,4.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#술한잔하기좋은', '#친목모임', '#카카오페이', '#제로페이'",
서울 마포구 동교로 261 1층 (우)03983,화령,연남동 229-33,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#민속주점', '#분위기좋은', '#오뎅바', '#혼술', '#제로페이'",
서울 마포구 월드컵북로6길 55 (우)03991,돈코보쌈,연남동 568-38,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#친목모임', '#회식장소', '#제로페이'",
서울 마포구 성미산로29길 5 1층 (우)03979,피프에스프레소바,연남동 250-3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 연남로 35 1층 (우)03988,리이슈커피로스터스,연남동 509-29,4.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#로스팅전문', '#스탠딩바', '#핸드드립전문점', '#제로페이'",
서울 마포구 성미산로 190 (우)03982,천리향양꼬치,연남동 228-1,3.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연희로1길 57 지하1층 (우)03982,브론시스,연남동 383-23,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#디저트카페', '#분위기좋은', '#제로페이'",
서울 마포구 성미산로 200 1층 (우)03982,코메아벨렘,연남동 227-38,4.6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#디저트카페',
서울 마포구 동교로 267 2층 (우)03983,아노브피자 연남,연남동 229-67,4.1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#루프탑', '#연남동맛집', '#연남동피맥', '#연남동피자', '#피자맛집', '#1인피자', '#낮술하기좋은', '#점심식사', '#피맥', '#제로페이'",
서울 마포구 동교로41길 31 1층 B102호 (우)03984,조앤도슨,연남동 254-8,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연희로1길 45 3층 (우)03982,옐로우미플,연남동 383-38,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#방탈출카페', '#보드게임카페', '#제로페이'",
서울 마포구 월드컵북로6길 79 지층 (우)03990,더컨셉,연남동 567-15,2.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#한식뷔페', '#함바식당', '#제로페이'",
서울 마포구 동교로 254 (우)03982,돈조세,연남동 228-42,4.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로38길 27 (우)03982,헤이미쉬,연남동 390-25,3.6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#칵테일바', '#제로페이'",
서울 마포구 성미산로29안길 29 지하 101호 (우)03980,이자카야라쿤 연남점,연남동 241-80,4.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#심야식당', '#혼술', '#제로페이'",
서울 마포구 동교로38길 35 2층 (우)03982,수부니흐,연남동 390-42,4.2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#낮술하기좋은', '#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#유러피안비스트로', '#캐주얼한분위기', '#코스요리', '#프랑스음식', '#제로페이'",
서울 마포구 동교로 242-5 1층 (우)03982,느린마을양조장 연남점,연남동 260-14,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#낮술하기좋은', '#데이트코스', '#막걸리무한리필', '#수제막걸리', '#제로페이'",
서울 마포구 동교로34길 9 1층 (우)03982,연남일기,연남동 260-38,4.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#칵테일바', '#제로페이'",
서울 마포구 동교로27길 46 101호 (우)03990,파파도나스 연남점,연남동 567-6,4.4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 월드컵북로6길 81 2동 2층 (우)03990,퍼프x오지코스트,연남동 567-20,4.3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연남로13길 9 102호 (우)03974,문일리,연남동 487-424,4.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#피맥', '#피자펍', '#제로페이'",
서울 마포구 성미산로 190-8 (우)03982,윌슨피자,연남동 387-7,4.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#피맥', '#제로페이'",
서울 마포구 동교로46길 24-2 1층 (우)03982,마마즈돌,연남동 384-9,4.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 194 (우)03982,연남별관,연남동 227-22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#수제맥주', '#제로페이'",
서울 마포구 동교로27길 102 (우)03988,녹원쌈밥,연남동 504-39,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연남로 11 (우)03990,배꼽시계,연남동 567-56,4.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#코스요리', '#퓨전한정식', '#한정식코스요리', '#혼밥', '#제로페이'",
서울 마포구 연남로 79 (우)03975,연남정 본점,연남동 364-25,4.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#안심식당', '#가정식뷔페', '#한식뷔페', '#함바식당', '#혼밥', '#제로페이'",
서울 마포구 연남로3길 51 (우)03991,진우네초밥,연남동 565-31,4.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#제로페이'",
서울 마포구 연남로 12 (우)03989,산동꾸냥 수제만두,연남동 373-6,4.4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#대만가정식', '#혼밥'",
서울 마포구 동교로38안길 3 2층 (우)03982,에트나퓨,연남동 228-56,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#비스트로', '#소개팅', '#이국적인', '#이탈리아레스토랑', '#점심식사'",
서울 마포구 연남로1길 19 (우)03990,le torte,연남동 567-17,3.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#디저트카페', '#앤틱한'",
서울 마포구 성미산로 147 1층 (우)03979,맥코이커피,연남동 250-5,4.4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#고즈넉한', '#빈티지분위기'",
서울 마포구 동교로32길 5 (우)03985,무명요리사,연남동 260-47,4.1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#심야식당', '#혼술', '#제로페이'",
서울 마포구 연남로3길 31 1층 (우)03990,매일카페,연남동 566-2,4.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#디저트카페', '#핸드드립전문점'",
서울 마포구 성미산로29길 35-6 1층 (우)03979,미라보양과자점,연남동 245-67,3.6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#카카오페이', '#제로페이'",
서울 마포구 동교로46길 29 2층 (우)03982,이관우파스타,연남동 385-1,3.6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 성미산로 191 (우)03981,아필립,연남동 226-23,3.3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#건강식', '#데이트코스', '#비건푸드', '#수제막걸리', '#심야식당', '#심야주점', '#제로페이'",
서울 마포구 동교로 245 4층 (우)03984,백스트리트피자,연남동 258-10,4.4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#앤틱한', '#피맥', '#카카오페이', '#제로페이'",
서울 마포구 동교로38길 20 1층 (우)03982,루온루온,연남동 390-77,4.6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#데이트코스',
서울 마포구 성미산로 189-5 201호 (우)03981,야키토리 미식서울,연남동 224-60,4.1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로51길 77-11 1층 (우)03980,마음,연남동 241-13,4.1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#비스트로', '#소개팅'",
서울 마포구 동교로32길 7 1층 (우)03985,풀뜯는돼지,연남동 260-46,4.3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 163 1층 (우)03980,더파이샵,연남동 223-21,4.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#데이트코스',
서울 마포구 성미산로 195 (우)03981,전주상회,연남동 226-29,3.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#친목모임', '#제로페이'",
서울 마포구 동교로47길 3 (우)03983,사이드테이블,연남동 229-32,4.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#데이트코스', '#제로페이'",
서울 마포구 동교로 244 거구빌딩 2층 (우)03982,비스트로오라,연남동 260-60,4.3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#연남동데이트', '#연남동맛집', '#연남동스테이크', '#연남동와인', '#연남동파스타', '#데이트코스', '#분위기좋은', '#비스트로', '#회식장소', '#카카오페이', '#제로페이'",
서울 마포구 동교로34길 12 (우)03985,숨은골목,연남동 260-41,4.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로46길 10 지층 (우)03982,그믐족발 연남점,연남동 387-45,3.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로 245 3층 (우)03984,어반비치,연남동 258-9,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 성미산로22길 23 (우)03988,유어로스팅파크,연남동 515-1,4.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#로스팅전문', '#제로페이'",
서울 마포구 성미산로 197 (우)03981,송가,연남동 226-16,3.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#중화포차', '#제로페이'",
서울 마포구 동교로41길 4 1층 (우)03983,띠옷,연남동 229-63,4.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#제로페이'",
서울 마포구 동교로 262-13 지하 1층 (우)03982,애정오뎅,연남동 387-8,3.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#선술집', '#연남동데이트', '#연남동술집', '#연남동핫플', '#오뎅바', '#심야식당', '#카카오페이', '#제로페이'",
서울 마포구 동교로 262-11 1층 (우)03982,애월연어,연남동 387-9,4.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로 243 1층 (우)03984,맛돈,연남동 259-16,3.6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#제로페이'",
서울 마포구 동교로 262-10 2층 (우)03982,흑심,연남동 387-15,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 27-4 1층 (우)03982,하나라멘,연남동 390-44,4.8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 연희로1길 55 2층 (우)03982,오카에리,연남동 383-72,4.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#친목모임'",
서울 마포구 성미산로 190-3 (우)03982,육구덮밥 연남점,연남동 227-24,3.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 연남로13길 5 (우)03974,서울도넛츠 연남점,연남동 487-423,2.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로46길 10 2층 201호 (우)03982,다인,연남동 387-45,4.6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#일본가정식', '#카카오페이', '#제로페이'",
서울 마포구 연남로9길 11-15 (우)03975,다르다,연남동 366-27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#심리상담카페', '#이색카페', '#제로페이'",
서울 마포구 동교로38길 35 (우)03982,키햐아 연남점,연남동 390-42,3.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#일본가정식', '#정갈한느낌', '#카카오페이', '#제로페이'",
서울 마포구 성미산로29길 17-8 (우)03979,카페콤마 연남점,연남동 245-70,3.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 262-6 2층 202호 (우)03982,미라지커피,연남동 387-13,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#로스팅전문', '#빈티지분위기', '#소개팅', '#제로페이'",
서울 마포구 동교로 238 1~2층 (우)03982,두껍다뒷고기,동교동 151-10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#회식장소', '#제로페이'",
서울 마포구 성미산로 190-31 (우)03982,거북이의꿈,연남동 387-31,4.3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#심야식당'",
서울 마포구 동교로46길 42-8 1층 (우)03982,청춘소년,연남동 383-80,4.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#빈티지분위기', '#소개팅', '#카카오페이', '#제로페이'",
서울 마포구 동교로50길 25 2층 (우)03981,브라운하우스,연남동 226-26,4.1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 274 (우)03981,홍복,연남동 224-33,4.3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로23길 64 1층 (우)03991,카페소프트 연남점,연남동 570-1,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#데이트코스', '#베이커리카페', '#분위기좋은', '#아침식사'",
서울 마포구 성미산로 190-4 지하1층 (우)03982,사심 스키야키,연남동 228-2,4.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#비스트로', '#혼술', '#제로페이'",
서울 마포구 동교로 235-1 (우)03984,메가커피 연남숲길점,연남동 259-5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 연희로 35 2층 (우)03982,크래프트원,연남동 227-1,4.2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#수제맥주', '#카카오페이', '#제로페이'",
서울 마포구 동교로34길 6 2층 (우)03985,신점사주타로 이웃집마녀,연남동 260-48,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#연남동사주', '#연남동신점', '#홍대사주', '#홍대신점', '#홍대타로', '#데이트코스', '#보드게임카페', '#사주카페', '#앤틱한'",
서울 마포구 동교로46길 36 1층 (우)03982,장농속 2호점,연남동 227-9,4.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#빈티지분위기', '#소개팅', '#수제맥주', '#피맥'",
서울 마포구 동교로38길 4 (우)03982,롭다,연남동 260-16,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#디저트카페', '#분위기좋은'",
서울 마포구 동교로46길 13 1~5층 (우)03982,아망디네,연남동 387-39,4.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#제로페이'",
서울 마포구 동교로 239-1 (우)03984,아임일리터 연남직영점,연남동 259-9,4.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#분위기좋은', '#핸드드립전문점', '#제로페이'",
서울 마포구 성미산로 161-6 1층 (우)03980,쇠가부엌,연남동 223-110,4.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#빈티지분위기', '#와인전문', '#제로페이'",
서울 마포구 연남로5길 36 (우)03988,홍쌤떡볶이 연남점,연남동 504-23,4.8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로29길 34 1.5층 (우)03980,쥬벤쿠바 연남,연남동 241-48,3.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#바베큐플래터', '#연남동데이트', '#연남맛집', '#쿠바샌드위치', '#파스타맛집', '#비스트로', '#제로페이'",
서울 마포구 동교로46길 25 1층 (우)03982,올랑올랑,연남동 385-4,3.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#퓨전일식', '#혼밥'",
서울 마포구 동교로27길 80 (우)03988,리틀파파포 3호점,연남동 561-3,3.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 마포구 동교로38길 34 1층 (우)03982,온더랜드,연남동 382-29,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#소품샵', '#연남동소품샵', '#연남동카페', '#온더랜드', '#이색카페', '#LED공방', '#LED소품', '#네온사인만들기', '#무드등', '#제로페이'",
서울 마포구 동교로38길 5 2층 (우)03982,올더플레이트 연남점,연남동 228-58,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#회식장소', '#제로페이'",
서울 마포구 동교로 262-3 2층 (우)03982,발트 본점,연남동 387-12,3.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#제로페이'",
서울 마포구 성미산로29안길 17 1층 (우)03980,미드나잇플레져,연남동 241-18,4.2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로29길 42 (우)03980,열정타코,연남동 241-52,3.9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#혼술', '#제로페이'",
서울 마포구 동교로51길 111 (우)03979,이석덕생면파스타,연남동 453,2.3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#전통음식'",
서울 마포구 동교로29길 42 (우)03984,유동커피,연남동 257-19,3.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 마포구 동교로 250 1층 (우)03982,모어쿠키,연남동 228-45,4.1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트맛집', '#연남동카페', '#연남동쿠키', '#쿠키맛집', '#홍대쿠키', '#제로페이'",
서울 마포구 성미산로 100 (우)03986,연희동할머니네,연남동 487-412,2.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#카카오페이', '#제로페이'",
서울 마포구 동교로50길 7 지하1층 (우)03981,턴다운서비스,연남동 224-12,4.1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#lp카페', '#lp판매', '#비오는날카페', '#연남동카페', '#연희동카페', '#LP바', '#제로페이'",
서울 마포구 성미산로29길 14 리인연남 201호 (우)03980,스몰럭케이크,연남동 240-53,4.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#레터링케이크', '#수제케이크', '#케이크주문제작', '#핸드드립전문점'",
서울 마포구 동교로46길 23 (우)03982,부퓌에트 발랴,연남동 385-6,4.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#러시아요리', '#전통음식'",
서울 마포구 성미산로 190-33 1층 (우)03982,곱깨비 연남본점,연남동 387-38,3.4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#회식장소',
서울 마포구 성미산로29길 30-3 1층 3호 (우)03980,지구제과,연남동 241-45,4.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#건강식', '#비건베이커리', '#비건푸드', '#아침식사', '#제로페이'",
서울 마포구 동교로38길 33-18 지하1층 102호 (우)03982,자매떡볶이 연남점,연남동 383-78,4.2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#로제떡볶이', '#분위기맛집', '#연남동데이트', '#연남동맛집', '#자매떡볶이', '#데이트코스', '#소개팅', '#혼밥', '#제로페이'",
서울 마포구 성미산로 161-10 지하1층 (우)03980,물레방아와인바,연남동 223-14,4.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#분위기좋은', '#제로페이'",
서울 마포구 동교로 243-4 (우)03984,제주촌,연남동 258-5,1.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 200 1층 (우)03982,준삐삐마카롱,연남동 227-38,4.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 연희로1길 43 1층 101호 (우)03982,서양면옥 연남,연남동 382-2,3.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#비스트로', '#점심식사'",
서울 마포구 성미산로 190-31 2층 (우)03982,에플린크,연남동 387-31,4.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#카카오페이', '#제로페이'",
서울 마포구 연남로3길 72 1층 (우)03987,알버트파크,연남동 563-10,3.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로51길 133-1 (우)03979,쟈드니에,연남동 375-108,4.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#브런치카페', '#빈티지분위기'",
서울 마포구 성미산로 198 (우)03982,실론살롱,연남동 227-15,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#빈티지분위기', '#카카오페이', '#제로페이'",
서울 마포구 월드컵북로 48-3 1층 (우)03986,키레네도시21C 홍대본점,연남동 487-397,4.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#디저트카페', '#베이커리카페', '#분위기좋은', '#수제케이크', '#이국적인', '#제로페이'",
서울 마포구 동교로27길 41 (우)03991,미소국수,연남동 568-23,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#혼밥', '#카카오페이', '#제로페이'",
서울 마포구 동교로38길 33 지빌딩 지하1층 2호 (우)03982,쿄다이텐동,연남동 390-35,4.9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#카카오페이', '#제로페이'",
서울 마포구 동교로 225 1층 (우)03989,밥스바비 연남점,연남동 358-1,3.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#제로페이'",
서울 마포구 성미산로 153-9 (우)03980,히든트랙헤이즐,연남동 240-38,4.6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#플라워카페', '#제로페이'",
서울 마포구 동교로 278 1층 102호 (우)03981,라온디,연남동 224-24,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#수제초콜릿', '#제로페이'",
서울 마포구 성미산로29길 40-15 (우)03980,옥자,연남동 241-42,4.7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#이국적인', '#제로페이'",
서울 마포구 동교로38안길 18 지하1층 (우)03982,가스트로스페인,연남동 390-98,3.8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#스페인요리', '#친목모임', '#제로페이'",
서울 마포구 동교로38길 30 1층 (우)03982,위아소울메이트 2호점,연남동 382-27,3.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#감성카페', '#빈티지분위기', '#카카오페이', '#제로페이'",
서울 마포구 동교로36길 3 지하1층 (우)03982,초이다이닝 연남,연남동 260-25,4.2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#혼밥', '#카카오페이'",
서울 마포구 동교로34길 17 1층 202호 (우)03982,니꾸킹버거,연남동 381-3,4.6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 128 1층 (우)03988,별빛카페달빛차,연남동 509-13,4.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로46길 12 1층 102호 (우)03982,플루프커피,연남동 387-46,4.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#감성카페',
서울 마포구 연희로1길 55 1층 (우)03982,해브,연남동 383-72,4.3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#점심특선', '#제로페이'",
